"row ID","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_min"
"cluster_0",0.3542451194259412,0.2904433516253672,0.30654315402795335,0.12280186500306821,0.7083333903191761,0.7513624303597282,0.30064280314650366,0.47027953008024,0.4506231072253637,0.38430936378415714
"cluster_1",0.5073653111656018,0.8425304900348474,0.5721937383704347,0.15287202953403803,0.11105101532833846,0.10994720903165442,0.30208664301241583,0.44756824563507724,0.613579623313682,0.38370467161615923
"cluster_2",0.8064512179187883,0.6759022646509063,0.5455579780159031,0.5807333609008501,0.12162913489497487,0.03915171243521066,0.2984516886129888,0.5488000376486989,0.40654489725365817,0.3815189765294792
"cluster_3",0.5517211135273997,0.5232429459061898,0.4505463736525447,0.13745755191212844,0.5551817740111273,0.09297106947776809,0.29933656021602223,0.6091804680414725,0.48054791596251717,0.38391889237198806
"cluster_4",0.7503423706061015,0.7095885119898107,0.5408733665557534,0.16910710647643837,0.1713686041661309,0.07407164375105475,0.2991544268333472,0.691050496203451,0.4962585098837297,0.38233200025850933
